text,label
Lazada - Order #QL8TRJ is on hold. Verify shipping details: http://lazada-update-sg/confirmQL8TRJ,1
Lazada: Tax not paid. Complete payment at: http://lazada-deliveryinfo.com/taxWX04QU,1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://alx-payment-confirm.cn/resetDN2DHQ,1
SG Amazon Alert: You won a reward! Claim here: http://amaz-secure-alertinfo/winEEZSTA,1
Taobao: Your parcel #AA6WAX was returned due to address mismatch. Update: http://tb-tracknoticecn/updateAA6WAX,1
Amazon: We've suspended your account due to suspicious activity. Restore: http://amz-sg-warning.net/resetICDR6Q,1
SG Amazon Alert: You won a reward! Claim here: http://amaz-secure-alert.info/winI0FSUY,1
Amazon ALERT: Suspicious transaction flagged. Verify now: http://amazon-prime-sgcom/check8DV8L2,1
Taobao: Tax not paid. Complete payment at: http://tao-security-update-org/taxLU9N8S,1
SG Amazon Alert: You won a reward! Claim here: http://amz-sg-warning-net/winT79IRL,1
Taobao: Your parcel #8TN23K was returned due to address mismatch. Update: http://tb-tracknotice-cn/update8TN23K,1
Action Required: Shopee delivery could not be completed. Reschedule: http://shp-sg-alert-co/reschedPI2171,1
Taobao: Unusual login detected. Secure your account: http://taobao-sg-checkcom/secureIRIPN3,1
Shopee ALERT: Suspicious transaction flagged. Verify now: http://shopee-sg-track.com/checkCE1OHB,1
Lazada: Your recent order has been delayed. Track status: http://laz-shipping-alertorg/orderRDTIDB,1
Amazon: Congratulations! You've been selected for a mystery prize. Confirm: http://amz-sg-warning.net/prize3DKMS0,1
Lazada: Final notice! Delivery of package #Y0LU9B failed. Fix info: http://laz-shipping-alertorg/fixY0LU9B,1
AliExpress - Order #WDHUC7 is on hold. Verify shipping details: http://aliexpress-taxsgcom/confirmWDHUC7,1
AliExpress: Unusual login detected. Secure your account: http://alx-payment-confirm.cn/secure3125R3,1
Shopee: Incomplete payment for item #NO0WTW. Complete payment: http://shp-sg-alertco/payNO0WTW,1
"Dear user, your Amazon package is on hold. Act now: http://amaz-secure-alert.info/holdOKH4NP",1
Taobao SG: Customs fee required for delivery. Pay here: http://tb-tracknoticecn/customsQ4K86K,1
Lazada SG: Customs fee required for delivery. Pay here: http://laz-shipping-alert.org/customsOTCG39,1
AliExpress: Incomplete payment for item #H1G2D2. Complete payment: http://alx-payment-confirmcn/payH1G2D2,1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://ali-shipment-alertco/reset91MR5B,1
"Lazada Notice: Item out for delivery, confirm address: http://lazada-update-sg/addressZXOU0V",1
Amazon: Incomplete payment for item #BZIK6I. Complete payment: http://amazon-prime-sg.com/payBZIK6I,1
Amazon: Gift for you! Redeem before expiry: http://amazon-prime-sg.com/giftZFF7NI,1
Lazada update: Your package #ORD75V7QU is undeliverable. Fix it: http://lazada-updatesg/resolve75V7QU,1
Amazon: Gift for you! Redeem before expiry: http://amazon-prime-sgcom/gift79GNEA,1
Shopee: Your membership is expiring. Renew now: http://shopee-delivery-status.net/renewI81OMS,1
Lazada SG: Customs fee required for delivery. Pay here: http://laz-shipping-alert.org/customs8PW5C0,1
"Dear user, your Amazon package is on hold. Act now: http://amz-sg-warningnet/holdXSQYLF",1
Amazon SG: Issue with payment. Resolve here: http://amaz-secure-alert-info/fix82JO6T,1
Reminder from Taobao: Please verify your delivery info now: http://tb-tracknotice.cn/verifyCZAEWW,1
Shopee - Order #AIALSA is on hold. Verify shipping details: http://shopee-sg-track-com/confirmAIALSA,1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://aliexpress-taxsg-com/reset8G5WOG,1
AliExpress: Your membership is expiring. Renew now: http://alx-payment-confirmcn/renewTDCTM5,1
Action Required: Shopee delivery could not be completed. Reschedule: http://shopee-delivery-statusnet/reschedGAQ9J9,1
Amazon: We've suspended your account due to suspicious activity. Restore: http://amz-sg-warning-net/reset0MO9XF,1
Taobao: Your membership is expiring. Renew now: http://tao-security-update.org/renewBJZ8ZX,1
Amazon - Order #F8PK01 is on hold. Verify shipping details: http://amazon-prime-sg.com/confirmF8PK01,1
Amazon - Order #MLI5DL is on hold. Verify shipping details: http://amazon-prime-sg-com/confirmMLI5DL,1
Taobao: We've suspended your account due to suspicious activity. Restore: http://tb-tracknoticecn/resetGJOBYQ,1
Action Required: Shopee delivery could not be completed. Reschedule: http://shp-sg-alert.co/reschedQ0JZEF,1
Action Required: AliExpress delivery could not be completed. Reschedule: http://aliexpress-taxsg-com/reschedV2CQWX,1
Taobao: Gift for you! Redeem before expiry: http://tb-tracknoticecn/giftJ2VAF8,1
AliExpress: Unusual login detected. Secure your account: http://alx-payment-confirm-cn/secureE1T0MB,1
Amazon: Gift for you! Redeem before expiry: http://amaz-secure-alert-info/giftV1B73P,1
Taobao: Your parcel #SBPJER was returned due to address mismatch. Update: http://tb-tracknoticecn/updateSBPJER,1
Amazon: Congratulations! You've been selected for a mystery prize. Confirm: http://amazon-prime-sg-com/prizeTGYLAG,1
"Lazada Notice: Item out for delivery, confirm address: http://lazada-update.sg/addressKJBUTM",1
Lazada: Gift for you! Redeem before expiry: http://laz-shipping-alert.org/gift5AEIXH,1
Lazada SG: Customs fee required for delivery. Pay here: http://lazada-updatesg/customsKB8D5V,1
Taobao SG: Customs fee required for delivery. Pay here: http://tb-tracknotice.cn/customsGDOJVE,1
"Lazada Notice: Item out for delivery, confirm address: http://lazada-deliveryinfo.com/addressJMYWPS",1
Shopee: We've suspended your account due to suspicious activity. Restore: http://shopee-sg-trackcom/reset7I2BFR,1
Lazada ALERT: Suspicious transaction flagged. Verify now: http://lazada-update-sg/checkJZ0HAI,1
Shopee: Tax not paid. Complete payment at: http://shopee-delivery-status.net/tax1XABK5,1
"Lazada Notice: Item out for delivery, confirm address: http://lazada-deliveryinfo.com/addressYMVCKI",1
AliExpress: Tax not paid. Complete payment at: http://aliexpress-taxsg-com/tax8CGEQ9,1
Shopee: Tax not paid. Complete payment at: http://shopee-delivery-statusnet/tax93N2F8,1
Reminder from Shopee: Please verify your delivery info now: http://shopee-sg-trackcom/verifyOSRM6V,1
Lazada: Your parcel #MAA09U was returned due to address mismatch. Update: http://laz-shipping-alert-org/updateMAA09U,1
Taobao: Your parcel #VUH5II was returned due to address mismatch. Update: http://tb-tracknoticecn/updateVUH5II,1
Shopee: We've suspended your account due to suspicious activity. Restore: http://shopee-sg-trackcom/resetDKI9ND,1
Lazada: Tax not paid. Complete payment at: http://lazada-update-sg/tax14NL3Q,1
Lazada: Congratulations! You've been selected for a mystery prize. Confirm: http://lazada-update.sg/prize5C0IU1,1
"Dear user, your Amazon package is on hold. Act now: http://amz-sg-warning.net/hold65NVJ4",1
"Shopee Notice: Item out for delivery, confirm address: http://shopee-sg-track.com/addressP8929G",1
SG AliExpress Alert: You won a reward! Claim here: http://alx-payment-confirm.cn/winC18WH3,1
SG Lazada Alert: You won a reward! Claim here: http://lazada-update-sg/win8JWTKJ,1
Amazon: Your membership is expiring. Renew now: http://amazon-prime-sg-com/renew43HZOW,1
"Lazada Notice: Item out for delivery, confirm address: http://lazada-deliveryinfocom/addressLRIMKW",1
Taobao: Unusual login detected. Secure your account: http://taobao-sg-checkcom/secureFVK72N,1
"Dear user, your Taobao package is on hold. Act now: http://tb-tracknotice.cn/hold203097",1
Amazon: Unusual login detected. Secure your account: http://amazon-prime-sg.com/secureJQ7E7R,1
Shopee: Incomplete payment for item #U1AVGS. Complete payment: http://shopee-delivery-statusnet/payU1AVGS,1
Taobao ALERT: Suspicious transaction flagged. Verify now: http://tb-tracknotice.cn/check47ZUG8,1
Lazada: We've suspended your account due to suspicious activity. Restore: http://laz-shipping-alert-org/resetXGEU8B,1
Reminder from Amazon: Please verify your delivery info now: http://amz-sg-warning-net/verify8K7QM5,1
AliExpress: Final notice! Delivery of package #S9TVEP failed. Fix info: http://alx-payment-confirmcn/fixS9TVEP,1
Amazon - Order #RYIZQU is on hold. Verify shipping details: http://amaz-secure-alert-info/confirmRYIZQU,1
Lazada: Tax not paid. Complete payment at: http://lazada-update-sg/taxZY3S2T,1
"Taobao Notice: Item out for delivery, confirm address: http://taobao-sg-check-com/addressXE6TO7",1
"Dear user, your Taobao package is on hold. Act now: http://tb-tracknotice.cn/hold6FIZDI",1
Taobao SG: Issue with payment. Resolve here: http://tb-tracknotice.cn/fix33PHPQ,1
Lazada: Unusual login detected. Secure your account: http://lazada-updatesg/secureAIR3W4,1
AliExpress ALERT: Suspicious transaction flagged. Verify now: http://aliexpress-taxsg.com/check27ZPU8,1
AliExpress: Congratulations! You've been selected for a mystery prize. Confirm: http://ali-shipment-alertco/prize397ZC4,1
Lazada: Incomplete payment for item #19MB1Z. Complete payment: http://lazada-updatesg/pay19MB1Z,1
Shopee: Your recent order has been delayed. Track status: http://shopee-delivery-status.net/order812XXQ,1
Taobao ALERT: Suspicious transaction flagged. Verify now: http://tao-security-updateorg/checkYY7EQQ,1
Shopee update: Your package #ORDBBJTWQ is undeliverable. Fix it: http://shopee-sg-track-com/resolveBBJTWQ,1
Shopee - Order #HK1TBN is on hold. Verify shipping details: http://shp-sg-alertco/confirmHK1TBN,1
Action Required: Lazada delivery could not be completed. Reschedule: http://lazada-update-sg/reschedJ2FCDP,1
AliExpress SG: Customs fee required for delivery. Pay here: http://ali-shipment-alert-co/customsOYSXEU,1
Taobao ALERT: Suspicious transaction flagged. Verify now: http://tb-tracknotice.cn/check1CX38G,1
AliExpress update: Your package #ORDS841QB is undeliverable. Fix it: http://alx-payment-confirm-cn/resolveS841QB,1
Amazon: Your parcel #5Z07WF was returned due to address mismatch. Update: http://amaz-secure-alert.info/update5Z07WF,1
Action Required: Taobao delivery could not be completed. Reschedule: http://tb-tracknotice-cn/reschedQJE6B9,1
Shopee: Your parcel #33RSEY was returned due to address mismatch. Update: http://shopee-delivery-statusnet/update33RSEY,1
Lazada SG: Issue with payment. Resolve here: http://laz-shipping-alert-org/fixQMTKWV,1
Shopee - Order #LF7GTA is on hold. Verify shipping details: http://shopee-delivery-status.net/confirmLF7GTA,1
AliExpress - Order #YTLAJF is on hold. Verify shipping details: http://ali-shipment-alertco/confirmYTLAJF,1
Amazon: We've suspended your account due to suspicious activity. Restore: http://amz-sg-warningnet/resetU3OC6J,1
"Shopee Notice: Item out for delivery, confirm address: http://shopee-sg-track.com/addressUMUD68",1
Lazada SG: Issue with payment. Resolve here: http://laz-shipping-alertorg/fixOGYM9K,1
AliExpress - Order #SSUFKO is on hold. Verify shipping details: http://aliexpress-taxsg.com/confirmSSUFKO,1
Amazon: Incomplete payment for item #F3993S. Complete payment: http://amaz-secure-alert.info/payF3993S,1
"Dear user, your Amazon package is on hold. Act now: http://amazon-prime-sg.com/holdB95O01",1
Taobao: Unusual login detected. Secure your account: http://tao-security-updateorg/secureNJ7JG4,1
"AliExpress Notice: Item out for delivery, confirm address: http://aliexpress-taxsg.com/addressZA0G9C",1
Shopee SG: Issue with payment. Resolve here: http://shopee-sg-track.com/fixLMNP1B,1
Amazon: Unusual login detected. Secure your account: http://amazon-prime-sgcom/secureVLE8SP,1
"Amazon Notice: Item out for delivery, confirm address: http://amaz-secure-alertinfo/addressWL5SDI",1
Lazada ALERT: Suspicious transaction flagged. Verify now: http://lazada-deliveryinfo.com/check6DH76P,1
"AliExpress Notice: Item out for delivery, confirm address: http://ali-shipment-alert.co/addressMXW7BT",1
Amazon SG: Customs fee required for delivery. Pay here: http://amaz-secure-alertinfo/customsQVRPGU,1
Shopee update: Your package #ORDCPKZVC is undeliverable. Fix it: http://shp-sg-alertco/resolveCPKZVC,1
Amazon ALERT: Suspicious transaction flagged. Verify now: http://amazon-prime-sg.com/checkRUWKI2,1
Taobao: Gift for you! Redeem before expiry: http://tb-tracknoticecn/giftWJN74N,1
Lazada: Congratulations! You've been selected for a mystery prize. Confirm: http://lazada-deliveryinfo-com/prizeCPDJEE,1
Lazada: Your membership is expiring. Renew now: http://lazada-deliveryinfo-com/renewB13PNR,1
Lazada - Order #2PIDVP is on hold. Verify shipping details: http://lazada-update.sg/confirm2PIDVP,1
Reminder from AliExpress: Please verify your delivery info now: http://alx-payment-confirmcn/verify895JQK,1
Taobao: Final notice! Delivery of package #A0AX33 failed. Fix info: http://tb-tracknotice.cn/fixA0AX33,1
Taobao: Unusual login detected. Secure your account: http://tao-security-update.org/secureWYH575,1
Taobao: Your membership is expiring. Renew now: http://tao-security-update.org/renew23630U,1
Amazon: Unusual login detected. Secure your account: http://amaz-secure-alert.info/secureUPKTSY,1
Shopee: Your membership is expiring. Renew now: http://shopee-delivery-status-net/renewPL5HW3,1
"Dear user, your AliExpress package is on hold. Act now: http://aliexpress-taxsg-com/holdD7ZRYG",1
Shopee: Your membership is expiring. Renew now: http://shopee-sg-trackcom/renew92OB81,1
Taobao: Congratulations! You've been selected for a mystery prize. Confirm: http://tao-security-update-org/prizeC0KIIY,1
"Dear user, your Lazada package is on hold. Act now: http://lazada-update-sg/holdBHNZ6R",1
Taobao: Your membership is expiring. Renew now: http://taobao-sg-checkcom/renewYISPV8,1
Amazon: Congratulations! You've been selected for a mystery prize. Confirm: http://amaz-secure-alertinfo/prizeOC8NY5,1
"Lazada Notice: Item out for delivery, confirm address: http://laz-shipping-alert.org/addressCPZW48",1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://aliexpress-taxsgcom/resetZIUXOH,1
Shopee update: Your package #ORD0IKD06 is undeliverable. Fix it: http://shp-sg-alert.co/resolve0IKD06,1
AliExpress: Your recent order has been delayed. Track status: http://ali-shipment-alert-co/order8YO84X,1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://ali-shipment-alert.co/resetJ6DKW4,1
Shopee: Incomplete payment for item #28U2AU. Complete payment: http://shp-sg-alert-co/pay28U2AU,1
"Taobao Notice: Item out for delivery, confirm address: http://tb-tracknoticecn/addressTZW3P7",1
Shopee SG: Issue with payment. Resolve here: http://shp-sg-alert.co/fixIUBTZ9,1
"Shopee Notice: Item out for delivery, confirm address: http://shopee-delivery-status.net/addressLR0WCS",1
Lazada: Final notice! Delivery of package #2Z1794 failed. Fix info: http://lazada-deliveryinfocom/fix2Z1794,1
Amazon: We've suspended your account due to suspicious activity. Restore: http://amazon-prime-sgcom/reset04Q51O,1
SG Amazon Alert: You won a reward! Claim here: http://amazon-prime-sgcom/winD6WUJC,1
Reminder from Amazon: Please verify your delivery info now: http://amaz-secure-alertinfo/verifyYOZLYN,1
AliExpress - Order #7I0RJN is on hold. Verify shipping details: http://alx-payment-confirm.cn/confirm7I0RJN,1
Reminder from Taobao: Please verify your delivery info now: http://taobao-sg-checkcom/verifyIKFJ5B,1
Amazon: Your parcel #T9U3WK was returned due to address mismatch. Update: http://amaz-secure-alert-info/updateT9U3WK,1
Lazada SG: Issue with payment. Resolve here: http://lazada-update.sg/fixDMDMB9,1
Amazon: We've suspended your account due to suspicious activity. Restore: http://amaz-secure-alert-info/resetBB1V57,1
SG AliExpress Alert: You won a reward! Claim here: http://aliexpress-taxsg.com/winZL0M1L,1
SG Taobao Alert: You won a reward! Claim here: http://tao-security-update.org/winJ6W9MU,1
Amazon ALERT: Suspicious transaction flagged. Verify now: http://amz-sg-warning.net/checkVLT4NJ,1
Amazon: Your parcel #JRL9UR was returned due to address mismatch. Update: http://amazon-prime-sgcom/updateJRL9UR,1
Amazon SG: Issue with payment. Resolve here: http://amz-sg-warning.net/fix2Z9AXQ,1
Action Required: Lazada delivery could not be completed. Reschedule: http://lazada-update.sg/reschedNJ9WSX,1
Lazada: We've suspended your account due to suspicious activity. Restore: http://lazada-deliveryinfo.com/reset3IX7WJ,1
Lazada: Final notice! Delivery of package #ZHQ1ZC failed. Fix info: http://laz-shipping-alert.org/fixZHQ1ZC,1
Lazada: We've suspended your account due to suspicious activity. Restore: http://lazada-deliveryinfo-com/resetPYYFLL,1
SG Shopee Alert: You won a reward! Claim here: http://shp-sg-alertco/winU324GP,1
AliExpress: Congratulations! You've been selected for a mystery prize. Confirm: http://ali-shipment-alert-co/prize0TKBZO,1
Amazon: Gift for you! Redeem before expiry: http://amz-sg-warning.net/giftM7WSY9,1
Amazon: Incomplete payment for item #7YE204. Complete payment: http://amaz-secure-alert-info/pay7YE204,1
Shopee update: Your package #ORD0IAP0S is undeliverable. Fix it: http://shopee-delivery-statusnet/resolve0IAP0S,1
Lazada: Your recent order has been delayed. Track status: http://lazada-deliveryinfo-com/order07FKCD,1
Lazada SG: Issue with payment. Resolve here: http://lazada-updatesg/fixF7FKVZ,1
Amazon: Your recent order has been delayed. Track status: http://amazon-prime-sgcom/orderDLNUIO,1
Taobao: Your membership is expiring. Renew now: http://tao-security-update-org/renewXJ1INA,1
Lazada: We've suspended your account due to suspicious activity. Restore: http://lazada-deliveryinfo.com/reset7Q1EP8,1
AliExpress: We've suspended your account due to suspicious activity. Restore: http://ali-shipment-alertco/resetDQZJNJ,1
SG Shopee Alert: You won a reward! Claim here: http://shopee-sg-trackcom/winU90HHN,1
Lazada: Your parcel #CRX3N3 was returned due to address mismatch. Update: http://laz-shipping-alertorg/updateCRX3N3,1
Lazada: Your membership is expiring. Renew now: http://laz-shipping-alertorg/renew4RKE2J,1
Amazon: Congratulations! You've been selected for a mystery prize. Confirm: http://amaz-secure-alert-info/prizeBVCB6Q,1
Lazada: Tax not paid. Complete payment at: http://lazada-update-sg/taxO5W4MI,1
Reminder from Taobao: Please verify your delivery info now: http://tb-tracknotice.cn/verifyPFD9T1,1
"Amazon Notice: Item out for delivery, confirm address: http://amaz-secure-alertinfo/address624XKI",1
Reminder from Lazada: Please verify your delivery info now: http://lazada-update-sg/verifyVBWQQW,1
AliExpress update: Your package #ORDOEN93S is undeliverable. Fix it: http://aliexpress-taxsgcom/resolveOEN93S,1
Action Required: Shopee delivery could not be completed. Reschedule: http://shopee-delivery-status.net/resched3MHJB0,1
Taobao: Final notice! Delivery of package #GNK638 failed. Fix info: http://taobao-sg-check-com/fixGNK638,1
Taobao: Gift for you! Redeem before expiry: http://taobao-sg-check.com/gift6685ZM,1
Lazada SG: Issue with payment. Resolve here: http://laz-shipping-alert.org/fixN4S6SM,1
Amazon: Your parcel #P3JQNJ was returned due to address mismatch. Update: http://amazon-prime-sg-com/updateP3JQNJ,1
Lazada: Tax not paid. Complete payment at: http://lazada-deliveryinfo.com/taxDS215M,1
Taobao update: Your package #ORDH2PQI1 is undeliverable. Fix it: http://taobao-sg-checkcom/resolveH2PQI1,1
Lazada: Your parcel #7IKIIB was returned due to address mismatch. Update: http://laz-shipping-alert.org/update7IKIIB,1
Taobao: Unusual login detected. Secure your account: http://tb-tracknotice.cn/secureO8X41C,1
Shopee: Incomplete payment for item #TW5K7L. Complete payment: http://shopee-delivery-status-net/payTW5K7L,1
Taobao update: Your package #ORD1FCHQT is undeliverable. Fix it: http://tb-tracknoticecn/resolve1FCHQT,1
Reminder from AliExpress: Please verify your delivery info now: http://ali-shipment-alertco/verifyIU377P,1
Amazon SG: Issue with payment. Resolve here: http://amazon-prime-sg.com/fix5QTPBZ,1
Amazon: Your membership is expiring. Renew now: http://amazon-prime-sg-com/renewPDY02W,1
Taobao: Final notice! Delivery of package #FBP78D failed. Fix info: http://taobao-sg-checkcom/fixFBP78D,1
Lazada: Unusual login detected. Secure your account: http://laz-shipping-alertorg/secureY9JBQ1,1
AliExpress SG: Customs fee required for delivery. Pay here: http://alx-payment-confirmcn/customs5CIVZV,1
Shopee SG: Issue with payment. Resolve here: http://shp-sg-alert.co/fixGZ8K7W,1
Shopee: Congratulations! You've been selected for a mystery prize. Confirm: http://shopee-sg-track-com/prize8198PR,1
Shopee: Your parcel #ELLAFV was returned due to address mismatch. Update: http://shopee-sg-trackcom/updateELLAFV,1
"Dear user, your Amazon package is on hold. Act now: http://amazon-prime-sg-com/holdEEON21",1
Shopee - Order #4U7M9T is on hold. Verify shipping details: http://shp-sg-alertco/confirm4U7M9T,1
Amazon update: Your package #ORDKSU8VR is undeliverable. Fix it: http://amaz-secure-alert-info/resolveKSU8VR,1
AliExpress: Congratulations! You've been selected for a mystery prize. Confirm: http://aliexpress-taxsg.com/prizeCJ6NSW,1
Shopee: Your parcel #4MQYGJ was returned due to address mismatch. Update: http://shopee-sg-trackcom/update4MQYGJ,1
SG Amazon Alert: You won a reward! Claim here: http://amaz-secure-alertinfo/winNXVDRT,1
Amazon: Your membership is expiring. Renew now: http://amazon-prime-sg-com/renew4B5A4K,1
Action Required: Amazon delivery could not be completed. Reschedule: http://amaz-secure-alertinfo/resched5M0ED9,1
Shopee - Order #I4GKTS is on hold. Verify shipping details: http://shopee-delivery-status.net/confirmI4GKTS,1
Shopee ALERT: Suspicious transaction flagged. Verify now: http://shopee-sg-track-com/checkNQWD7X,1
"Dear user, your AliExpress package is on hold. Act now: http://aliexpress-taxsg.com/holdRJSQUT",1
Reminder from Shopee: Please verify your delivery info now: http://shp-sg-alertco/verify8FTMQZ,1
Shopee: Incomplete payment for item #217F75. Complete payment: http://shopee-delivery-statusnet/pay217F75,1
SG Taobao Alert: You won a reward! Claim here: http://tb-tracknotice.cn/win5DVSIT,1
SG AliExpress Alert: You won a reward! Claim here: http://aliexpress-taxsg-com/winLOODHG,1
"Dear user, your Lazada package is on hold. Act now: http://lazada-update.sg/hold4V9SW9",1
Taobao update: Your package #ORD9OQ9HP is undeliverable. Fix it: http://tao-security-update.org/resolve9OQ9HP,1
Amazon SG: Issue with payment. Resolve here: http://amaz-secure-alert-info/fixOGT4YE,1
Shopee update: Your package #ORDUVOD36 is undeliverable. Fix it: http://shopee-delivery-status.net/resolveUVOD36,1
Shopee: Tax not paid. Complete payment at: http://shopee-sg-track.com/taxDICKTM,1
Lazada ALERT: Suspicious transaction flagged. Verify now: http://lazada-update.sg/checkX4DPIN,1
Shopee ALERT: Suspicious transaction flagged. Verify now: http://shopee-sg-track.com/checkLZU3PF,1
AliExpress - Order #W3DE8Z is on hold. Verify shipping details: http://alx-payment-confirm.cn/confirmW3DE8Z,1
Lazada: Your recent order has been delayed. Track status: http://lazada-deliveryinfocom/orderOZNIJ4,1
Amazon: Final notice! Delivery of package #A82U6D failed. Fix info: http://amz-sg-warning.net/fixA82U6D,1
AliExpress: Gift for you! Redeem before expiry: http://ali-shipment-alert-co/giftLUK6YO,1
Reminder from Amazon: Please verify your delivery info now: http://amazon-prime-sg.com/verifyF7TFJX,1
Amazon: Incomplete payment for item #Y1TDF8. Complete payment: http://amazon-prime-sg.com/payY1TDF8,1
Shopee ALERT: Suspicious transaction flagged. Verify now: http://shopee-delivery-status-net/checkHCO1EC,1
Taobao: Incomplete payment for item #ACJOB4. Complete payment: http://taobao-sg-check-com/payACJOB4,1
"Amazon Notice: Item out for delivery, confirm address: http://amazon-prime-sg.com/addressESGVPG",1
Lazada: Incomplete payment for item #CEZIV2. Complete payment: http://lazada-deliveryinfocom/payCEZIV2,1
Reminder from Lazada: Please verify your delivery info now: http://laz-shipping-alertorg/verifyEMI17Y,1
Reminder from AliExpress: Please verify your delivery info now: http://aliexpress-taxsg-com/verifySYI3NC,1
Shopee: Incomplete payment for item #JOWO8L. Complete payment: http://shopee-delivery-status.net/payJOWO8L,1
"Dear user, your Lazada package is on hold. Act now: http://lazada-deliveryinfocom/hold5ADSWB",1
Shopee SG: Customs fee required for delivery. Pay here: http://shopee-delivery-statusnet/customs0N5AQW,1
Taobao SG: Issue with payment. Resolve here: http://tb-tracknoticecn/fix7AW2QK,1
Amazon: Your recent order has been delayed. Track status: http://amazon-prime-sgcom/order3PMTPA,1
Taobao: Your parcel #3B1V0B was returned due to address mismatch. Update: http://tao-security-update.org/update3B1V0B,1
Reminder from Taobao: Please verify your delivery info now: http://tao-security-update-org/verify1A3ACQ,1
Lazada: We've suspended your account due to suspicious activity. Restore: http://laz-shipping-alertorg/resetJ9CP5P,1
AliExpress: Unusual login detected. Secure your account: http://ali-shipment-alert-co/secure3QS2PL,1
Amazon SG: Customs fee required for delivery. Pay here: http://amaz-secure-alertinfo/customsPJEYVP,1
Shopee SG: Issue with payment. Resolve here: http://shopee-delivery-status.net/fixATT1DC,1
Amazon: Unusual login detected. Secure your account: http://amz-sg-warning-net/secureRLKT82,1
Lazada SG: Issue with payment. Resolve here: http://lazada-update.sg/fix63WWZA,1
Shopee SG: Issue with payment. Resolve here: http://shopee-delivery-status-net/fixVJ3XJO,1
Shopee: Your recent order has been delayed. Track status: http://shopee-sg-track-com/orderK8Y4L4,1
Shopee: Your parcel #32WN5J was returned due to address mismatch. Update: http://shp-sg-alert.co/update32WN5J,1
Shopee SG: Issue with payment. Resolve here: http://shp-sg-alert-co/fixMLJRYL,1
Taobao - Order #XFJ3GM is on hold. Verify shipping details: http://taobao-sg-check.com/confirmXFJ3GM,1
AliExpress: Your recent order has been delayed. Track status: http://ali-shipment-alert-co/orderIM9E9X,1
AliExpress: Tax not paid. Complete payment at: http://ali-shipment-alertco/taxA798MB,1
"Dear user, your Lazada package is on hold. Act now: http://lazada-updatesg/holdLDI7CO",1
SG Taobao Alert: You won a reward! Claim here: http://tb-tracknotice-cn/win2IWI57,1
Shopee ALERT: Suspicious transaction flagged. Verify now: http://shp-sg-alert.co/checkBGJWKN,1
AliExpress SG: Issue with payment. Resolve here: http://alx-payment-confirm.cn/fixUCJEY1,1
Reminder from Amazon: Please verify your delivery info now: http://amazon-prime-sg.com/verify1O54LS,1
Taobao: Unusual login detected. Secure your account: http://tao-security-update-org/secure9VDU47,1
AliExpress: Final notice! Delivery of package #Y7A1AW failed. Fix info: http://aliexpress-taxsg-com/fixY7A1AW,1
Action Required: Amazon delivery could not be completed. Reschedule: http://amazon-prime-sg-com/reschedHST0GY,1
Amazon: Your membership is expiring. Renew now: http://amaz-secure-alertinfo/renewQ890FN,1
Shopee update: Your package #ORD68XZAW is undeliverable. Fix it: http://shopee-sg-trackcom/resolve68XZAW,1
Taobao: Congratulations! You've been selected for a mystery prize. Confirm: http://taobao-sg-check.com/prize894OK4,1
Taobao: Final notice! Delivery of package #J52HXS failed. Fix info: http://tao-security-updateorg/fixJ52HXS,1
Lazada: Congratulations! You've been selected for a mystery prize. Confirm: http://lazada-deliveryinfocom/prizeM3J5WY,1
Reminder from Shopee: Please verify your delivery info now: http://shp-sg-alert-co/verify5CEG4T,1
Taobao: Tax not paid. Complete payment at: http://tao-security-update-org/taxDZP237,1
Lazada: Incomplete payment for item #M3HQIZ. Complete payment: http://lazada-deliveryinfo-com/payM3HQIZ,1
Reminder from AliExpress: Please verify your delivery info now: http://aliexpress-taxsg.com/verifyQFVW2C,1
Lazada: Tax not paid. Complete payment at: http://lazada-updatesg/taxSFY8OM,1
Lazada: Your parcel #TT2SHU was returned due to address mismatch. Update: http://laz-shipping-alert.org/updateTT2SHU,1
Lazada - Order #VZ01SM is on hold. Verify shipping details: http://lazada-update-sg/confirmVZ01SM,1
AliExpress - Order #MVA5C5 is on hold. Verify shipping details: http://aliexpress-taxsg.com/confirmMVA5C5,1
AliExpress: Your membership is expiring. Renew now: http://alx-payment-confirm.cn/renewNJ4AGD,1
Lazada: Congratulations! You've been selected for a mystery prize. Confirm: http://lazada-update-sg/prizePM3MJH,1
Taobao: Your parcel #MZXPCL was returned due to address mismatch. Update: http://taobao-sg-check.com/updateMZXPCL,1
AliExpress ALERT: Suspicious transaction flagged. Verify now: http://alx-payment-confirmcn/checkEXW2DF,1
Amazon: Unusual login detected. Secure your account: http://amz-sg-warning.net/secureI6DSC8,1
"Dear user, your AliExpress package is on hold. Act now: http://alx-payment-confirm-cn/holdB69ZQL",1
"Dear user, your Shopee package is on hold. Act now: http://shopee-delivery-status-net/holdDCLKHX",1
Taobao: Tax not paid. Complete payment at: http://tao-security-update.org/taxUH5BPC,1
Amazon: Gift for you! Redeem before expiry: http://amaz-secure-alert-info/giftR5T1VM,1
Lazada: Your membership is expiring. Renew now: http://lazada-update.sg/renewVDINPU,1
